7524|InkSplosion|false|false|true|14|2134|https://psnprofiles.com/trophies/7524-inksplosion/|true|4 Jul 2018 3:18:14 AM|4 Jul 2018 4:02:30 AM|true|true
3763|Actual Sunlight|false|true|false|11|9062|https://psnprofiles.com/trophies/3763-actual-sunlight/|false|4 Jul 2018 1:50:27 AM|4 Jul 2018 2:33:30 AM|true|true
7525|InkSplosion|false|true|false|14|812|https://psnprofiles.com/trophies/7525-inksplosion/|true|4 Jul 2018 1:22:14 AM|4 Jul 2018 1:32:30 AM|true|true
6056|Guardians of the Galaxy|false|false|true|31|21154|https://psnprofiles.com/trophies/6056-guardians-of-the-galaxy/|true|3 Jul 2018 2:38:23 AM|4 Jul 2018 12:13:21 AM|true|true
6343|Black The Fall|false|false|true|15|1332|https://psnprofiles.com/trophies/6343-black-the-fall/|true|2 Jul 2018 3:52:56 PM|2 Jul 2018 5:24:29 PM|true|true
5097|Orc Slayer|false|false|true|27|6889|https://psnprofiles.com/trophies/5097-orc-slayer/|true|2 Jul 2018 1:01:38 PM|2 Jul 2018 3:29:13 PM|true|true
7048|Accounting+|false|false|true|12|3580|https://psnprofiles.com/trophies/7048-accounting/|true|2 Jul 2018 10:47:36 AM|2 Jul 2018 12:43:31 PM|true|true
7308|Hex Tunnel|false|false|true|16|335|https://psnprofiles.com/trophies/7308-hex-tunnel/|true|2 Jul 2018 9:40:12 AM|2 Jul 2018 10:32:39 AM|true|true
6342|Black The Fall|false|false|true|15|1777|https://psnprofiles.com/trophies/6342-black-the-fall/|true|2 Jul 2018 5:03:01 AM|2 Jul 2018 9:14:49 AM|true|true
5316|Virginia|false|false|true|18|15564|https://psnprofiles.com/trophies/5316-virginia/|true|2 Jul 2018 1:29:36 AM|2 Jul 2018 4:39:35 AM|true|true
7570|Hex Tunnel Touch|false|false|true|16|707|https://psnprofiles.com/trophies/7570-hex-tunnel-touch/|true|1 Jul 2018 11:46:56 PM|2 Jul 2018 12:12:06 AM|true|true
7571|Hex Tunnel Touch|false|false|true|16|1110|https://psnprofiles.com/trophies/7571-hex-tunnel-touch/|true|1 Jul 2018 10:58:21 PM|1 Jul 2018 11:44:45 PM|true|true
5649|The World of Nubla|false|false|true|20|6406|https://psnprofiles.com/trophies/5649-the-world-of-nubla/|true|1 Jul 2018 2:41:19 PM|1 Jul 2018 3:22:20 PM|true|true
7579|Crypt of the Serpent King|false|false|true|22|524|https://psnprofiles.com/trophies/7579-crypt-of-the-serpent-king/|true|1 Jul 2018 4:13:30 AM|1 Jul 2018 2:07:07 PM|true|true
5312|Jazzpunk|false|false|true|25|4127|https://psnprofiles.com/trophies/5312-jazzpunk/|true|1 Jul 2018 10:27:43 AM|1 Jul 2018 12:09:00 PM|true|true
6009|Blackwood Crossing|false|false|true|23|2376|https://psnprofiles.com/trophies/6009-blackwood-crossing/|true|1 Jul 2018 8:44:48 AM|1 Jul 2018 10:15:13 AM|true|true
5989|The Inner World|false|false|true|24|1474|https://psnprofiles.com/trophies/5989-the-inner-world/|true|1 Jul 2018 1:45:54 AM|1 Jul 2018 3:56:54 AM|true|true
6015|Mr. Massagy|false|false|true|34|11109|https://psnprofiles.com/trophies/6015-mr-massagy/|true|1 Jul 2018 1:10:00 AM|1 Jul 2018 1:31:46 AM|true|true
5531|My Name is Mayo|false|false|true|51|45221|https://psnprofiles.com/trophies/5531-my-name-is-mayo/|true|1 Jul 2018 12:34:45 AM|1 Jul 2018 1:07:26 AM|true|true
5776|Resident Evil 7: Biohazard|false|false|true|59|143343|https://psnprofiles.com/trophies/5776-resident-evil-7-biohazard/|true|14 Jun 2018 2:17:26 AM|1 Jul 2018 12:28:57 AM|true|true
